accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.8,0.928571428571429,0.5,0.486486486486487,0.928571428571429,0.217391304347826,37,1.85,14,23,13,5,2,4.5,1,0.35,-0.4,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1,0.35,-0.35,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1,0.35,-0.3,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1,0.35,-0.25,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1,0.35,-0.2,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1,0.35,-0.15,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1,0.35,-0.1,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1,0.35,-0.05,0
0.9,0.833333333333333,1,0.666666666666667,0.833333333333333,0.6,42,2.1,12,30,10,18,2,4.5,1,0.4,-0.45,0
0.8,1,0.5,0.452380952380952,1,0.233333333333333,42,2.1,12,30,12,7,2,4.5,1,0.4,-0.4,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1,0.4,-0.35,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1,0.4,-0.3,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1,0.4,-0.25,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1,0.4,-0.2,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1,0.4,-0.15,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1,0.4,-0.1,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1,0.4,-0.05,0
0.65,0.8,0.6,0.480769230769231,0.8,0.446808510638298,52,2.6,5,47,4,21,2,4.5,1,0.45,-0.45,0
0.45,1,0.266666666666667,0.230769230769231,1,0.148936170212766,52,2.6,5,47,5,7,2,4.5,1,0.45,-0.4,0
0.3,1,0.0666666666666667,0.134615384615385,1,0.0425531914893617,52,2.6,5,47,5,2,2,4.5,1,0.45,-0.35,0
0.3,1,0.0666666666666667,0.134615384615385,1,0.0425531914893617,52,2.6,5,47,5,2,2,4.5,1,0.45,-0.3,0
0.3,1,0.0666666666666667,0.134615384615385,1,0.0425531914893617,52,2.6,5,47,5,2,2,4.5,1,0.45,-0.25,0
0.3,1,0.0666666666666667,0.134615384615385,1,0.0425531914893617,52,2.6,5,47,5,2,2,4.5,1,0.45,-0.2,0
0.25,1,0,0.0961538461538462,1,0,52,2.6,5,47,5,0,2,4.5,1,0.45,-0.15,0
0.25,1,0,0.0961538461538462,1,0,52,2.6,5,47,5,0,2,4.5,1,0.45,-0.1,0
0.25,1,0,0.0961538461538462,1,0,52,2.6,5,47,5,0,2,4.5,1,0.45,-0.05,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,1.5,0.05,-0.45,0
0.7,0.705882352941177,0.666666666666667,0.483870967741935,0.705882352941177,0.214285714285714,31,1.55,17,14,12,3,2,4.5,1.5,0.05,-0.4,0
0.85,0.941176470588235,0.333333333333333,0.580645161290323,0.941176470588235,0.142857142857143,31,1.55,17,14,16,2,2,4.5,1.5,0.05,-0.35,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.05,-0.3,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.05,-0.25,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.05,-0.2,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.05,-0.15,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.05,-0.1,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.05,-0.05,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,1.5,0.1,-0.45,0
0.7,0.705882352941177,0.666666666666667,0.483870967741935,0.705882352941177,0.214285714285714,31,1.55,17,14,12,3,2,4.5,1.5,0.1,-0.4,0
0.85,0.941176470588235,0.333333333333333,0.580645161290323,0.941176470588235,0.142857142857143,31,1.55,17,14,16,2,2,4.5,1.5,0.1,-0.35,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.1,-0.3,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.1,-0.25,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.1,-0.2,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.1,-0.15,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.1,-0.1,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.1,-0.05,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,1.5,0.15,-0.45,0
0.7,0.705882352941177,0.666666666666667,0.483870967741935,0.705882352941177,0.214285714285714,31,1.55,17,14,12,3,2,4.5,1.5,0.15,-0.4,0
0.85,0.941176470588235,0.333333333333333,0.580645161290323,0.941176470588235,0.142857142857143,31,1.55,17,14,16,2,2,4.5,1.5,0.15,-0.35,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.15,-0.3,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.15,-0.25,0
0.9,1,0.333333333333333,0.612903225806452,1,0.142857142857143,31,1.55,17,14,17,2,2,4.5,1.5,0.15,-0.2,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.15,-0.15,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.15,-0.1,0
0.85,1,0,0.548387096774194,1,0,31,1.55,17,14,17,0,2,4.5,1.5,0.15,-0.05,0
0.45,0.352941176470588,1,0.333333333333333,0.352941176470588,0.3125,33,1.65,17,16,6,5,2,4.5,1.5,0.2,-0.45,0
0.7,0.705882352941177,0.666666666666667,0.454545454545455,0.705882352941177,0.1875,33,1.65,17,16,12,3,2,4.5,1.5,0.2,-0.4,0
0.85,0.941176470588235,0.333333333333333,0.545454545454545,0.941176470588235,0.125,33,1.65,17,16,16,2,2,4.5,1.5,0.2,-0.35,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,4.5,1.5,0.2,-0.3,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,4.5,1.5,0.2,-0.25,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,4.5,1.5,0.2,-0.2,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,4.5,1.5,0.2,-0.15,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,4.5,1.5,0.2,-0.1,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,4.5,1.5,0.2,-0.05,0
0.45,0.352941176470588,1,0.323529411764706,0.352941176470588,0.294117647058824,34,1.7,17,17,6,5,2,4.5,1.5,0.25,-0.45,0
0.7,0.705882352941177,0.666666666666667,0.441176470588235,0.705882352941177,0.176470588235294,34,1.7,17,17,12,3,2,4.5,1.5,0.25,-0.4,0
0.85,0.941176470588235,0.333333333333333,0.529411764705882,0.941176470588235,0.117647058823529,34,1.7,17,17,16,2,2,4.5,1.5,0.25,-0.35,0
0.9,1,0.333333333333333,0.558823529411765,1,0.117647058823529,34,1.7,17,17,17,2,2,4.5,1.5,0.25,-0.3,0
0.9,1,0.333333333333333,0.558823529411765,1,0.117647058823529,34,1.7,17,17,17,2,2,4.5,1.5,0.25,-0.25,0
0.9,1,0.333333333333333,0.558823529411765,1,0.117647058823529,34,1.7,17,17,17,2,2,4.5,1.5,0.25,-0.2,0
0.85,1,0,0.5,1,0,34,1.7,17,17,17,0,2,4.5,1.5,0.25,-0.15,0
0.85,1,0,0.5,1,0,34,1.7,17,17,17,0,2,4.5,1.5,0.25,-0.1,0
0.85,1,0,0.5,1,0,34,1.7,17,17,17,0,2,4.5,1.5,0.25,-0.05,0
0.55,0.4,1,0.4,0.4,0.4,35,1.75,15,20,6,8,2,4.5,1.5,0.3,-0.45,0
0.7,0.733333333333333,0.6,0.457142857142857,0.733333333333333,0.25,35,1.75,15,20,11,5,2,4.5,1.5,0.3,-0.4,0
0.85,1,0.4,0.542857142857143,1,0.2,35,1.75,15,20,15,4,2,4.5,1.5,0.3,-0.35,0
0.8,1,0.2,0.485714285714286,1,0.1,35,1.75,15,20,15,2,2,4.5,1.5,0.3,-0.3,0
0.8,1,0.2,0.485714285714286,1,0.1,35,1.75,15,20,15,2,2,4.5,1.5,0.3,-0.25,0
0.8,1,0.2,0.485714285714286,1,0.1,35,1.75,15,20,15,2,2,4.5,1.5,0.3,-0.2,0
0.75,1,0,0.428571428571429,1,0,35,1.75,15,20,15,0,2,4.5,1.5,0.3,-0.15,0
0.75,1,0,0.428571428571429,1,0,35,1.75,15,20,15,0,2,4.5,1.5,0.3,-0.1,0
0.75,1,0,0.428571428571429,1,0,35,1.75,15,20,15,0,2,4.5,1.5,0.3,-0.05,0
0.6,0.428571428571429,1,0.486486486486487,0.428571428571429,0.521739130434783,37,1.85,14,23,6,12,2,4.5,1.5,0.35,-0.45,0
0.75,0.785714285714286,0.666666666666667,0.540540540540541,0.785714285714286,0.391304347826087,37,1.85,14,23,11,9,2,4.5,1.5,0.35,-0.4,0
0.85,1,0.5,0.594594594594595,1,0.347826086956522,37,1.85,14,23,14,8,2,4.5,1.5,0.35,-0.35,0
0.8,1,0.333333333333333,0.540540540540541,1,0.260869565217391,37,1.85,14,23,14,6,2,4.5,1.5,0.35,-0.3,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1.5,0.35,-0.25,0
0.75,1,0.166666666666667,0.432432432432432,1,0.0869565217391304,37,1.85,14,23,14,2,2,4.5,1.5,0.35,-0.2,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1.5,0.35,-0.15,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1.5,0.35,-0.1,0
0.7,1,0,0.378378378378378,1,0,37,1.85,14,23,14,0,2,4.5,1.5,0.35,-0.05,0
0.7,0.5,1,0.571428571428571,0.5,0.6,42,2.1,12,30,6,18,2,4.5,1.5,0.4,-0.45,0
0.75,0.833333333333333,0.625,0.5,0.833333333333333,0.366666666666667,42,2.1,12,30,10,11,2,4.5,1.5,0.4,-0.4,0
0.75,1,0.375,0.476190476190476,1,0.266666666666667,42,2.1,12,30,12,8,2,4.5,1.5,0.4,-0.35,0
0.7,1,0.25,0.428571428571429,1,0.2,42,2.1,12,30,12,6,2,4.5,1.5,0.4,-0.3,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1.5,0.4,-0.25,0
0.65,1,0.125,0.333333333333333,1,0.0666666666666667,42,2.1,12,30,12,2,2,4.5,1.5,0.4,-0.2,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1.5,0.4,-0.15,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1.5,0.4,-0.1,0
0.6,1,0,0.285714285714286,1,0,42,2.1,12,30,12,0,2,4.5,1.5,0.4,-0.05,0
0.75,0.4,0.866666666666667,0.692307692307692,0.4,0.723404255319149,52,2.6,5,47,2,34,2,4.5,1.5,0.45,-0.45,0
0.55,0.8,0.466666666666667,0.384615384615385,0.8,0.340425531914894,52,2.6,5,47,4,16,2,4.5,1.5,0.45,-0.4,0
0.45,1,0.266666666666667,0.288461538461538,1,0.212765957446809,52,2.6,5,47,5,10,2,4.5,1.5,0.45,-0.35,0
0.4,1,0.2,0.25,1,0.170212765957447,52,2.6,5,47,5,8,2,4.5,1.5,0.45,-0.3,0
0.35,1,0.133333333333333,0.173076923076923,1,0.0851063829787234,52,2.6,5,47,5,4,2,4.5,1.5,0.45,-0.25,0
0.35,1,0.133333333333333,0.173076923076923,1,0.0851063829787234,52,2.6,5,47,5,4,2,4.5,1.5,0.45,-0.2,0
0.3,1,0.0666666666666667,0.134615384615385,1,0.0425531914893617,52,2.6,5,47,5,2,2,4.5,1.5,0.45,-0.15,0
0.25,1,0,0.0961538461538462,1,0,52,2.6,5,47,5,0,2,4.5,1.5,0.45,-0.1,0
0.25,1,0,0.0961538461538462,1,0,52,2.6,5,47,5,0,2,4.5,1.5,0.45,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2,0.05,-0.45,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2,0.05,-0.4,0
0.7,0.705882352941177,0.666666666666667,0.516129032258065,0.705882352941177,0.285714285714286,31,1.55,17,14,12,4,2,4.5,2,0.05,-0.35,0
0.75,0.764705882352941,0.666666666666667,0.548387096774194,0.764705882352941,0.285714285714286,31,1.55,17,14,13,4,2,4.5,2,0.05,-0.3,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.05,-0.25,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.05,-0.2,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.05,-0.15,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.05,-0.1,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.05,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2,0.1,-0.45,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2,0.1,-0.4,0
0.7,0.705882352941177,0.666666666666667,0.516129032258065,0.705882352941177,0.285714285714286,31,1.55,17,14,12,4,2,4.5,2,0.1,-0.35,0
0.75,0.764705882352941,0.666666666666667,0.548387096774194,0.764705882352941,0.285714285714286,31,1.55,17,14,13,4,2,4.5,2,0.1,-0.3,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.1,-0.25,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.1,-0.2,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.1,-0.15,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.1,-0.1,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.1,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2,0.15,-0.45,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2,0.15,-0.4,0
0.7,0.705882352941177,0.666666666666667,0.516129032258065,0.705882352941177,0.285714285714286,31,1.55,17,14,12,4,2,4.5,2,0.15,-0.35,0
0.75,0.764705882352941,0.666666666666667,0.548387096774194,0.764705882352941,0.285714285714286,31,1.55,17,14,13,4,2,4.5,2,0.15,-0.3,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.15,-0.25,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.15,-0.2,0
0.8,0.823529411764706,0.666666666666667,0.580645161290323,0.823529411764706,0.285714285714286,31,1.55,17,14,14,4,2,4.5,2,0.15,-0.15,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.15,-0.1,0
0.75,0.823529411764706,0.333333333333333,0.516129032258065,0.823529411764706,0.142857142857143,31,1.55,17,14,14,2,2,4.5,2,0.15,-0.05,0
0.35,0.235294117647059,1,0.272727272727273,0.235294117647059,0.3125,33,1.65,17,16,4,5,2,4.5,2,0.2,-0.45,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,2,0.2,-0.4,0
0.7,0.705882352941177,0.666666666666667,0.484848484848485,0.705882352941177,0.25,33,1.65,17,16,12,4,2,4.5,2,0.2,-0.35,0
0.75,0.764705882352941,0.666666666666667,0.515151515151515,0.764705882352941,0.25,33,1.65,17,16,13,4,2,4.5,2,0.2,-0.3,0
0.8,0.823529411764706,0.666666666666667,0.545454545454545,0.823529411764706,0.25,33,1.65,17,16,14,4,2,4.5,2,0.2,-0.25,0
0.8,0.823529411764706,0.666666666666667,0.545454545454545,0.823529411764706,0.25,33,1.65,17,16,14,4,2,4.5,2,0.2,-0.2,0
0.8,0.823529411764706,0.666666666666667,0.545454545454545,0.823529411764706,0.25,33,1.65,17,16,14,4,2,4.5,2,0.2,-0.15,0
0.75,0.823529411764706,0.333333333333333,0.484848484848485,0.823529411764706,0.125,33,1.65,17,16,14,2,2,4.5,2,0.2,-0.1,0
0.75,0.823529411764706,0.333333333333333,0.484848484848485,0.823529411764706,0.125,33,1.65,17,16,14,2,2,4.5,2,0.2,-0.05,0
0.35,0.235294117647059,1,0.264705882352941,0.235294117647059,0.294117647058824,34,1.7,17,17,4,5,2,4.5,2,0.25,-0.45,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,2,0.25,-0.4,0
0.7,0.705882352941177,0.666666666666667,0.470588235294118,0.705882352941177,0.235294117647059,34,1.7,17,17,12,4,2,4.5,2,0.25,-0.35,0
0.75,0.764705882352941,0.666666666666667,0.5,0.764705882352941,0.235294117647059,34,1.7,17,17,13,4,2,4.5,2,0.25,-0.3,0
0.8,0.823529411764706,0.666666666666667,0.529411764705882,0.823529411764706,0.235294117647059,34,1.7,17,17,14,4,2,4.5,2,0.25,-0.25,0
0.8,0.823529411764706,0.666666666666667,0.529411764705882,0.823529411764706,0.235294117647059,34,1.7,17,17,14,4,2,4.5,2,0.25,-0.2,0
0.8,0.823529411764706,0.666666666666667,0.529411764705882,0.823529411764706,0.235294117647059,34,1.7,17,17,14,4,2,4.5,2,0.25,-0.15,0
0.75,0.823529411764706,0.333333333333333,0.470588235294118,0.823529411764706,0.117647058823529,34,1.7,17,17,14,2,2,4.5,2,0.25,-0.1,0
0.75,0.823529411764706,0.333333333333333,0.470588235294118,0.823529411764706,0.117647058823529,34,1.7,17,17,14,2,2,4.5,2,0.25,-0.05,0
0.45,0.266666666666667,1,0.342857142857143,0.266666666666667,0.4,35,1.75,15,20,4,8,2,4.5,2,0.3,-0.45,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,2,0.3,-0.4,0
0.8,0.8,0.8,0.542857142857143,0.8,0.35,35,1.75,15,20,12,7,2,4.5,2,0.3,-0.35,0
0.75,0.8,0.6,0.485714285714286,0.8,0.25,35,1.75,15,20,12,5,2,4.5,2,0.3,-0.3,0
0.8,0.866666666666667,0.6,0.514285714285714,0.866666666666667,0.25,35,1.75,15,20,13,5,2,4.5,2,0.3,-0.25,0
0.8,0.866666666666667,0.6,0.514285714285714,0.866666666666667,0.25,35,1.75,15,20,13,5,2,4.5,2,0.3,-0.2,0
0.8,0.866666666666667,0.6,0.514285714285714,0.866666666666667,0.25,35,1.75,15,20,13,5,2,4.5,2,0.3,-0.15,0
0.75,0.866666666666667,0.4,0.457142857142857,0.866666666666667,0.15,35,1.75,15,20,13,3,2,4.5,2,0.3,-0.1,0
0.75,0.866666666666667,0.4,0.457142857142857,0.866666666666667,0.15,35,1.75,15,20,13,3,2,4.5,2,0.3,-0.05,0
0.5,0.285714285714286,1,0.432432432432432,0.285714285714286,0.521739130434783,37,1.85,14,23,4,12,2,4.5,2,0.35,-0.45,0
0.75,0.642857142857143,1,0.567567567567568,0.642857142857143,0.521739130434783,37,1.85,14,23,9,12,2,4.5,2,0.35,-0.4,0
0.8,0.785714285714286,0.833333333333333,0.594594594594595,0.785714285714286,0.478260869565217,37,1.85,14,23,11,11,2,4.5,2,0.35,-0.35,0
0.75,0.785714285714286,0.666666666666667,0.540540540540541,0.785714285714286,0.391304347826087,37,1.85,14,23,11,9,2,4.5,2,0.35,-0.3,0
0.75,0.857142857142857,0.5,0.459459459459459,0.857142857142857,0.217391304347826,37,1.85,14,23,12,5,2,4.5,2,0.35,-0.25,0
0.75,0.857142857142857,0.5,0.459459459459459,0.857142857142857,0.217391304347826,37,1.85,14,23,12,5,2,4.5,2,0.35,-0.2,0
0.75,0.857142857142857,0.5,0.459459459459459,0.857142857142857,0.217391304347826,37,1.85,14,23,12,5,2,4.5,2,0.35,-0.15,0
0.7,0.857142857142857,0.333333333333333,0.405405405405405,0.857142857142857,0.130434782608696,37,1.85,14,23,12,3,2,4.5,2,0.35,-0.1,0
0.7,0.857142857142857,0.333333333333333,0.405405405405405,0.857142857142857,0.130434782608696,37,1.85,14,23,12,3,2,4.5,2,0.35,-0.05,0
0.6,0.333333333333333,1,0.523809523809524,0.333333333333333,0.6,42,2.1,12,30,4,18,2,4.5,2,0.4,-0.45,0
0.75,0.666666666666667,0.875,0.523809523809524,0.666666666666667,0.466666666666667,42,2.1,12,30,8,14,2,4.5,2,0.4,-0.4,0
0.7,0.75,0.625,0.476190476190476,0.75,0.366666666666667,42,2.1,12,30,9,11,2,4.5,2,0.4,-0.35,0
0.65,0.75,0.5,0.428571428571429,0.75,0.3,42,2.1,12,30,9,9,2,4.5,2,0.4,-0.3,0
0.65,0.833333333333333,0.375,0.357142857142857,0.833333333333333,0.166666666666667,42,2.1,12,30,10,5,2,4.5,2,0.4,-0.25,0
0.65,0.833333333333333,0.375,0.357142857142857,0.833333333333333,0.166666666666667,42,2.1,12,30,10,5,2,4.5,2,0.4,-0.2,0
0.65,0.833333333333333,0.375,0.357142857142857,0.833333333333333,0.166666666666667,42,2.1,12,30,10,5,2,4.5,2,0.4,-0.15,0
0.6,0.833333333333333,0.25,0.30952380952381,0.833333333333333,0.1,42,2.1,12,30,10,3,2,4.5,2,0.4,-0.1,0
0.6,0.833333333333333,0.25,0.30952380952381,0.833333333333333,0.1,42,2.1,12,30,10,3,2,4.5,2,0.4,-0.05,0
0.75,0.2,0.933333333333333,0.711538461538462,0.2,0.765957446808511,52,2.6,5,47,1,36,2,4.5,2,0.45,-0.45,0
0.65,0.6,0.666666666666667,0.461538461538462,0.6,0.446808510638298,52,2.6,5,47,3,21,2,4.5,2,0.45,-0.4,0
0.5,0.6,0.466666666666667,0.346153846153846,0.6,0.319148936170213,52,2.6,5,47,3,15,2,4.5,2,0.45,-0.35,0
0.45,0.6,0.4,0.307692307692308,0.6,0.276595744680851,52,2.6,5,47,3,13,2,4.5,2,0.45,-0.3,0
0.45,0.8,0.333333333333333,0.25,0.8,0.191489361702128,52,2.6,5,47,4,9,2,4.5,2,0.45,-0.25,0
0.45,0.8,0.333333333333333,0.25,0.8,0.191489361702128,52,2.6,5,47,4,9,2,4.5,2,0.45,-0.2,0
0.45,0.8,0.333333333333333,0.25,0.8,0.191489361702128,52,2.6,5,47,4,9,2,4.5,2,0.45,-0.15,0
0.35,0.8,0.2,0.173076923076923,0.8,0.106382978723404,52,2.6,5,47,4,5,2,4.5,2,0.45,-0.1,0
0.35,0.8,0.2,0.173076923076923,0.8,0.106382978723404,52,2.6,5,47,4,5,2,4.5,2,0.45,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2.5,0.05,-0.45,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.05,-0.4,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.05,-0.35,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2.5,0.05,-0.3,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.05,-0.25,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.05,-0.2,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.05,-0.15,0
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.05,-0.1,0
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.05,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2.5,0.1,-0.45,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.1,-0.4,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.1,-0.35,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2.5,0.1,-0.3,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.1,-0.25,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.1,-0.2,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.1,-0.15,0
